feature_i,feature_j,correlation,abs_correlation
8,23,-0.029506003385923463,0.029506003385923463
11,47,0.029452556346847448,0.029452556346847448
41,49,-0.029381136752349962,0.029381136752349962
7,32,-0.029333423352209828,0.029333423352209828
8,55,-0.02927495440506431,0.02927495440506431
20,45,-0.029267695289600357,0.029267695289600357
22,26,0.029201133193352175,0.029201133193352175
30,33,-0.02918116817533386,0.02918116817533386
35,47,0.02909306670802,0.02909306670802
16,22,-0.029002869250256504,0.029002869250256504
6,15,-0.02892674209868642,0.02892674209868642
9,42,-0.028913341665107558,0.028913341665107558
31,35,-0.028848957564617306,0.028848957564617306
3,52,-0.028819017227438057,0.028819017227438057
6,38,0.028742759327067283,0.028742759327067283
7,46,-0.028688159267613693,0.028688159267613693
0,20,0.028613718886466147,0.028613718886466147
3,6,0.02849530548132606,0.02849530548132606
11,34,-0.028441489949216057,0.028441489949216057
8,20,0.028336215656467344,0.028336215656467344
45,62,0.028332268636785552,0.028332268636785552
8,17,0.02817809423279523,0.02817809423279523
14,37,-0.028164140495279294,0.028164140495279294
24,62,-0.02816190911484919,0.02816190911484919
53,58,0.028108883857209735,0.028108883857209735
12,63,0.028025641461867874,0.028025641461867874
12,56,-0.02799986117619101,0.02799986117619101
42,53,0.027976206297647115,0.027976206297647115
21,50,-0.027826776999374032,0.027826776999374032
8,9,-0.02777407910074409,0.02777407910074409
23,47,0.02772340311373814,0.02772340311373814
4,6,-0.02770935923155455,0.02770935923155455
2,20,-0.02769241501017529,0.02769241501017529
15,26,-0.027656811040518595,0.027656811040518595
25,32,-0.027569680905368765,0.027569680905368765
44,59,0.027564159331520174,0.027564159331520174
1,59,-0.027546013263754755,0.027546013263754755
21,44,0.027495266602422016,0.027495266602422016
3,21,-0.027485717148932498,0.027485717148932498
12,22,-0.027337733834515994,0.027337733834515994
15,19,0.027267832301991566,0.027267832301991566
14,34,0.027184031450062412,0.027184031450062412
11,30,-0.027153579783192883,0.027153579783192883
26,44,0.027103533896849913,0.027103533896849913
24,48,-0.02709527531855484,0.02709527531855484
10,44,0.02703906466069777,0.02703906466069777
24,33,0.026830572622933632,0.026830572622933632
46,61,0.026819461118114053,0.026819461118114053
15,61,-0.02681004689387308,0.02681004689387308
21,56,0.02679249975660226,0.02679249975660226
6,12,-0.026783754807178674,0.026783754807178674
8,46,-0.026741151902192454,0.026741151902192454
11,56,0.026699548547756666,0.026699548547756666
20,60,0.026642465395759284,0.026642465395759284
10,48,0.026601879448991162,0.026601879448991162
2,61,-0.026596340362321936,0.026596340362321936
20,28,0.026594808182821287,0.026594808182821287
53,61,0.026544685998497575,0.026544685998497575
11,31,0.026544653248306266,0.026544653248306266
5,40,0.0265426734623845,0.0265426734623845
7,26,-0.02652428100195124,0.02652428100195124
40,61,0.026493459303836477,0.026493459303836477
29,35,-0.02648699308939562,0.02648699308939562
47,55,-0.02648477295822682,0.02648477295822682
10,57,-0.02641767316864891,0.02641767316864891
10,62,-0.0262162769243959,0.0262162769243959
9,12,0.02621457828871071,0.02621457828871071
2,39,-0.026213422059363386,0.026213422059363386
0,13,0.026209624758372504,0.026209624758372504
1,50,-0.0262086904639161,0.0262086904639161
25,62,-0.02611754586600287,0.02611754586600287
53,60,0.026116782292461282,0.026116782292461282
51,53,-0.026100771024505243,0.026100771024505243
0,55,0.026040927708072974,0.026040927708072974
37,47,0.026031758526015133,0.026031758526015133
6,20,-0.026025784547589317,0.026025784547589317
20,58,0.025989758018534773,0.025989758018534773
44,62,-0.02598857678982577,0.02598857678982577
39,49,0.02594941576347695,0.02594941576347695
51,56,-0.025826013490457073,0.025826013490457073
0,27,-0.025794780556917262,0.025794780556917262
52,54,0.025785730989491273,0.025785730989491273
18,30,-0.025597855349316575,0.025597855349316575
2,55,-0.02557310889416341,0.02557310889416341
36,63,-0.025563256698964937,0.025563256698964937
34,44,-0.02548786553169683,0.02548786553169683
61,63,0.025306101390183147,0.025306101390183147
15,25,-0.025187463280993003,0.025187463280993003
0,21,-0.025184323678708886,0.025184323678708886
10,22,-0.025157102948765525,0.025157102948765525
13,56,-0.025123558175579066,0.025123558175579066
30,61,0.025114086261456905,0.025114086261456905
35,61,-0.025103836226643087,0.025103836226643087
21,29,-0.025092852926204872,0.025092852926204872
12,35,-0.024961652443332163,0.024961652443332163
14,17,-0.024934560841035444,0.024934560841035444
10,12,0.02484661425450586,0.02484661425450586
31,58,-0.024841879833898777,0.024841879833898777
13,54,-0.024837094593600048,0.024837094593600048
45,47,-0.024759172959820712,0.024759172959820712
15,54,0.02475159811556114,0.02475159811556114
35,50,0.024740028338794268,0.024740028338794268
11,61,-0.02468969049116088,0.02468969049116088
34,48,-0.02458953723241195,0.02458953723241195
21,41,-0.024534861260039106,0.024534861260039106
11,46,0.024524034973065816,0.024524034973065816
47,53,0.024499951224723798,0.024499951224723798
26,45,0.024469305635580103,0.024469305635580103
8,18,-0.024408366388096205,0.024408366388096205
28,40,0.024392349377140878,0.024392349377140878
9,46,0.02430012715347367,0.02430012715347367
20,25,-0.02422283430591191,0.02422283430591191
3,29,-0.024175760949317438,0.024175760949317438
22,57,-0.024124099752230333,0.024124099752230333
17,44,-0.02412400559717118,0.02412400559717118
15,47,-0.024108493284425797,0.024108493284425797
28,32,-0.02410697108048569,0.02410697108048569
10,23,0.02407461523252225,0.02407461523252225
43,56,-0.023997592095434103,0.023997592095434103
2,41,-0.023994001053994206,0.023994001053994206
20,42,-0.023989731010596555,0.023989731010596555
23,44,0.023978314238770282,0.023978314238770282
4,35,-0.02395942058318378,0.02395942058318378
26,38,-0.023955399459731002,0.023955399459731002
25,61,-0.023807268231112986,0.023807268231112986
5,46,0.023799402014973655,0.023799402014973655
34,53,-0.023767900715845152,0.023767900715845152
3,15,0.023762271696182113,0.023762271696182113
20,33,-0.023728788740479376,0.023728788740479376
28,33,0.023574057143052104,0.023574057143052104
11,26,0.023540639769948014,0.023540639769948014
32,46,0.0234960609022689,0.0234960609022689
43,57,0.02343434970521582,0.02343434970521582
53,63,-0.02339628954927859,0.02339628954927859
1,29,-0.023379737565110168,0.023379737565110168
24,34,0.02334575951559359,0.02334575951559359
37,43,-0.023330041320111652,0.023330041320111652
17,26,0.023314855424245495,0.023314855424245495
12,16,0.023299856537428856,0.023299856537428856
36,52,0.023261348786469686,0.023261348786469686
38,53,-0.02326047673766512,0.02326047673766512
41,44,-0.02324159860271421,0.02324159860271421
26,33,0.023152680384414846,0.023152680384414846
16,46,0.023118594519391737,0.023118594519391737
22,41,-0.02310632755202647,0.02310632755202647
1,6,0.02309668573021557,0.02309668573021557
16,38,-0.023068216730793206,0.023068216730793206
30,49,0.022944381914563997,0.022944381914563997
29,60,0.022938666494350574,0.022938666494350574
52,58,0.022928360761330112,0.022928360761330112
1,42,0.022922238465605784,0.022922238465605784
20,46,-0.022909304278570457,0.022909304278570457
43,50,0.022854060724977393,0.022854060724977393
40,42,0.022797034645553563,0.022797034645553563
8,40,0.022776558023090067,0.022776558023090067
6,35,-0.022674589309941446,0.022674589309941446
21,37,-0.022544550669830906,0.022544550669830906
9,52,-0.022522344889601826,0.022522344889601826
1,38,-0.022484019910770283,0.022484019910770283
23,59,-0.022393459276135206,0.022393459276135206
6,26,0.02236352202093438,0.02236352202093438
36,48,-0.022297646269062665,0.022297646269062665
55,57,-0.022250701744493992,0.022250701744493992
27,30,0.02224387016430539,0.02224387016430539
30,34,-0.02203636808273451,0.02203636808273451
26,62,0.021987983758709573,0.021987983758709573
10,26,0.021961766180192775,0.021961766180192775
12,45,-0.021877443840965124,0.021877443840965124
17,29,-0.021848777978253308,0.021848777978253308
18,47,-0.02182603936457191,0.02182603936457191
15,50,0.021776204678374128,0.021776204678374128
31,33,0.021775989066926262,0.021775989066926262
17,61,0.021775763689272094,0.021775763689272094
33,38,-0.021724017497732034,0.021724017497732034
46,62,0.021629738886133884,0.021629738886133884
33,55,-0.021625853025992244,0.021625853025992244
9,26,-0.02159690102418504,0.02159690102418504
8,63,-0.021456117733981164,0.021456117733981164
19,60,0.021380714777268956,0.021380714777268956
34,58,0.02136297251568171,0.02136297251568171
19,41,-0.021349902829086553,0.021349902829086553
27,49,-0.02132238239261696,0.02132238239261696
20,52,-0.021306021442180408,0.021306021442180408
6,40,0.021193961224821787,0.021193961224821787
12,36,-0.02115510891583852,0.02115510891583852
12,27,-0.021149234643282642,0.021149234643282642
12,40,-0.021118087107581715,0.021118087107581715
1,16,0.02108455024151965,0.02108455024151965
1,18,-0.02107644928324105,0.02107644928324105
28,37,-0.02101664221143477,0.02101664221143477
2,57,-0.021001001368318242,0.021001001368318242
19,35,-0.020937415176952044,0.020937415176952044
3,49,-0.02086662702031916,0.02086662702031916
30,39,-0.020829777100704102,0.020829777100704102
5,63,0.0208169248754466,0.0208169248754466
12,24,-0.02077872865106918,0.02077872865106918
16,56,0.020651183553995207,0.020651183553995207
30,37,0.02061383744249578,0.02061383744249578
36,55,0.02052268898268057,0.02052268898268057
24,58,0.02051614297656667,0.02051614297656667
40,54,0.020503764010611412,0.020503764010611412
14,58,-0.020475377981238014,0.020475377981238014
34,61,0.02046121821926934,0.02046121821926934
12,28,-0.020439443358088286,0.020439443358088286
5,55,0.020408128375205756,0.020408128375205756
25,51,0.020362505842282577,0.020362505842282577
14,15,0.020301091685895785,0.020301091685895785
18,45,-0.02022799222572892,0.02022799222572892
45,46,-0.02021510109015091,0.02021510109015091
16,40,-0.02017768806517879,0.02017768806517879
36,62,-0.02017403565330785,0.02017403565330785
17,50,0.020157324135976068,0.020157324135976068
30,35,0.020104372097138286,0.020104372097138286
27,33,-0.020096166554605506,0.020096166554605506
1,36,0.020056470837033335,0.020056470837033335
35,48,0.019970667269988654,0.019970667269988654
5,56,-0.01991898297656652,0.01991898297656652
7,11,-0.019914394703899652,0.019914394703899652
22,54,-0.019904306706011038,0.019904306706011038
25,33,0.01986021727620294,0.01986021727620294
29,40,-0.019852614564947826,0.019852614564947826
7,38,0.0198176641490746,0.0198176641490746
13,15,-0.019811345636689116,0.019811345636689116
42,54,0.019809028924537436,0.019809028924537436
31,44,-0.01980880530519432,0.01980880530519432
1,35,-0.019790234045106176,0.019790234045106176
2,63,0.019748047661649278,0.019748047661649278
19,44,0.019739501222120922,0.019739501222120922
9,16,0.01972611941958544,0.01972611941958544
1,7,0.019699022491226917,0.019699022491226917
22,34,0.019697764064785326,0.019697764064785326
17,22,0.01965397249099084,0.01965397249099084
15,37,0.019647612472455372,0.019647612472455372
8,44,0.019602144989489412,0.019602144989489412
6,56,-0.019568910858813782,0.019568910858813782
39,48,-0.019542475432713206,0.019542475432713206
23,33,-0.019537329103727564,0.019537329103727564
34,38,0.019482555887500003,0.019482555887500003
3,14,0.019328851960531676,0.019328851960531676
37,60,0.019318792185686585,0.019318792185686585
16,47,0.01931374729844299,0.01931374729844299
8,50,0.019296601071206936,0.019296601071206936
11,22,0.01928579672308366,0.01928579672308366
7,34,0.019282148433965637,0.019282148433965637
4,39,-0.01928093799288572,0.01928093799288572
14,36,-0.019247340877069034,0.019247340877069034
40,63,0.019239681385688524,0.019239681385688524
11,33,-0.019198299404771326,0.019198299404771326
24,43,-0.019183262998921168,0.019183262998921168
28,46,-0.01916487472017039,0.01916487472017039
11,60,-0.019152472390870912,0.019152472390870912
1,49,0.019090564102862546,0.019090564102862546
32,39,-0.019068885190702982,0.019068885190702982
5,7,0.01905508106627229,0.01905508106627229
29,34,0.01903231419181993,0.01903231419181993
15,28,-0.019014854218572536,0.019014854218572536
22,44,-0.01900446329184512,0.01900446329184512
7,21,0.018958537954521827,0.018958537954521827
16,30,-0.01893797837848826,0.01893797837848826
7,33,0.01892342111264323,0.01892342111264323
0,49,0.01891556125733443,0.01891556125733443
45,55,0.018864946537135108,0.018864946537135108
19,53,0.01880666260023633,0.01880666260023633
35,62,0.018740100002591346,0.018740100002591346
21,46,0.018704681730058865,0.018704681730058865
20,47,0.018685707902023327,0.018685707902023327
31,53,0.018668649209880896,0.018668649209880896
25,53,-0.018632742707652455,0.018632742707652455
2,12,-0.01862330802668881,0.01862330802668881
20,44,-0.01857494752529708,0.01857494752529708
22,27,-0.01857167307410785,0.01857167307410785
3,32,-0.018544424466752116,0.018544424466752116
5,41,0.018487163128508274,0.018487163128508274
15,60,0.018457839482073607,0.018457839482073607
5,59,0.01841994015483755,0.01841994015483755
5,22,-0.018404080456246835,0.018404080456246835
2,21,-0.018327657929222963,0.018327657929222963
13,14,-0.01829968251051249,0.01829968251051249
11,57,0.018219318396067,0.018219318396067
5,48,-0.018197176877071175,0.018197176877071175
17,37,0.018122969566516885,0.018122969566516885
23,53,0.01808859635183651,0.01808859635183651
7,45,-0.01801446669562856,0.01801446669562856
12,39,0.017997923573828137,0.017997923573828137
26,59,-0.017995347035326004,0.017995347035326004
2,10,0.01791933910362332,0.01791933910362332
9,45,0.017916440448519238,0.017916440448519238
17,39,-0.01790901805327635,0.01790901805327635
34,50,0.01790413315467388,0.01790413315467388
23,27,-0.01780981817035506,0.01780981817035506
7,36,0.017727139271448516,0.017727139271448516
15,40,-0.017582623780599493,0.017582623780599493
31,37,0.01752954013959984,0.01752954013959984
43,44,0.017465052515331394,0.017465052515331394
10,38,-0.017394045207586126,0.017394045207586126
5,27,0.01737519560246056,0.01737519560246056
45,52,-0.01736867762809335,0.01736867762809335
9,38,-0.017358518061886093,0.017358518061886093
42,63,0.017310979372879648,0.017310979372879648
15,17,-0.017268329683723604,0.017268329683723604
28,47,0.017241397399408116,0.017241397399408116
5,10,-0.01723345790426783,0.01723345790426783
44,60,-0.01722828163886303,0.01722828163886303
36,60,0.017205502298256972,0.017205502298256972
19,48,-0.017203274022669406,0.017203274022669406
10,50,-0.01713240366158476,0.01713240366158476
5,14,-0.017055139865825124,0.017055139865825124
1,31,0.017015307782851354,0.017015307782851354
4,47,0.0170043669864126,0.0170043669864126
18,33,0.016981150613578244,0.016981150613578244
43,51,-0.016889217021069762,0.016889217021069762
35,60,0.01688500665250849,0.01688500665250849
8,10,0.016873207365198872,0.016873207365198872
37,61,-0.016849855298167554,0.016849855298167554
27,34,0.0168352214891678,0.0168352214891678
3,55,0.01677629922415692,0.01677629922415692
3,20,0.016749140043260908,0.016749140043260908
21,51,-0.016671034139450484,0.016671034139450484
27,39,-0.016634555319212943,0.016634555319212943
1,5,0.016631035584891513,0.016631035584891513
40,48,-0.01662582029120471,0.01662582029120471
23,38,-0.01659747691278877,0.01659747691278877
12,61,0.016361073890904677,0.016361073890904677
1,10,0.016325511076686037,0.016325511076686037
39,46,-0.01632318430912221,0.01632318430912221
24,26,0.016294918878039463,0.016294918878039463
4,40,-0.016145707329150473,0.016145707329150473
6,19,0.016076831235716592,0.016076831235716592
7,16,-0.016056576165753567,0.016056576165753567
5,50,-0.016039881936299558,0.016039881936299558
7,31,-0.015970073473730875,0.015970073473730875
44,45,0.01595624994647127,0.01595624994647127
10,39,0.015839874796382904,0.015839874796382904
53,62,0.015812523671308667,0.015812523671308667
11,63,0.015565327923055492,0.015565327923055492
12,15,-0.015563601008050524,0.015563601008050524
5,9,-0.015466021430628502,0.015466021430628502
27,61,0.015451547901952759,0.015451547901952759
1,51,0.015426087820500665,0.015426087820500665
6,9,-0.015422964614082444,0.015422964614082444
14,61,0.015413493749688485,0.015413493749688485
33,54,-0.015402823283983283,0.015402823283983283
11,59,0.015375585325735143,0.015375585325735143
39,61,0.015345651780221594,0.015345651780221594
16,39,0.015322403190452739,0.015322403190452739
8,45,-0.01532084920657754,0.01532084920657754
2,35,0.01518821118695361,0.01518821118695361
7,47,-0.01517926768468434,0.01517926768468434
0,25,-0.015169945976530777,0.015169945976530777
15,22,-0.015101619726803836,0.015101619726803836
41,45,-0.015019443437104148,0.015019443437104148
6,36,-0.015003144861340295,0.015003144861340295
26,46,-0.014899805061532568,0.014899805061532568
58,63,0.014886747728682545,0.014886747728682545
6,59,0.014862523972184984,0.014862523972184984
3,16,0.014750190300353351,0.014750190300353351
3,8,0.014639390112401542,0.014639390112401542
36,44,-0.014539999152673925,0.014539999152673925
12,58,-0.014530134145300988,0.014530134145300988
10,59,-0.01452896350259134,0.01452896350259134
33,49,0.014513159819025729,0.014513159819025729
21,36,0.01449614222114454,0.01449614222114454
15,46,-0.01440155112960556,0.01440155112960556
24,31,0.014390518724627332,0.014390518724627332
5,25,0.014316023477211576,0.014316023477211576
29,53,0.01430997404143876,0.01430997404143876
0,19,0.01420387614837481,0.01420387614837481
1,26,0.01412211848669282,0.01412211848669282
25,41,0.014102504504981779,0.014102504504981779
4,10,0.014032626835974048,0.014032626835974048
3,47,-0.01400627409723521,0.01400627409723521
56,61,-0.013970269582833253,0.013970269582833253
2,58,0.013922406052668498,0.013922406052668498
27,44,-0.013840752205768848,0.013840752205768848
23,37,0.013832156166888694,0.013832156166888694
28,34,0.0138159669617445,0.0138159669617445
30,58,-0.013780194396260244,0.013780194396260244
6,48,-0.013695753133070494,0.013695753133070494
2,59,0.013685550148438077,0.013685550148438077
54,63,0.013653182244856323,0.013653182244856323
40,56,-0.013621137276430282,0.013621137276430282
16,43,0.013612485606826116,0.013612485606826116
4,21,0.013590010918030328,0.013590010918030328
19,59,-0.013561737605721472,0.013561737605721472
0,44,0.01347942478955199,0.01347942478955199
35,42,-0.013468017587210987,0.013468017587210987
3,53,-0.013442611576431,0.013442611576431
50,60,0.013426473039499945,0.013426473039499945
14,49,0.013332374035544065,0.013332374035544065
23,55,0.0133273234568165,0.0133273234568165
10,37,-0.013325139368546108,0.013325139368546108
6,61,-0.01329987575523029,0.01329987575523029
23,35,-0.013288812398423612,0.013288812398423612
36,47,-0.013256976415410961,0.013256976415410961
20,55,0.013212207198866836,0.013212207198866836
7,20,-0.01320461759297381,0.01320461759297381
3,59,-0.013180181297970734,0.013180181297970734
22,48,0.013177290303893578,0.013177290303893578
20,38,0.013080664650220892,0.013080664650220892
32,33,0.013052704268981278,0.013052704268981278
24,57,-0.013026848683750838,0.013026848683750838
14,19,0.013022400281842336,0.013022400281842336
27,48,0.013007537005024895,0.013007537005024895
48,60,0.012967601742773636,0.012967601742773636
4,22,-0.012927577008264565,0.012927577008264565
36,41,-0.012914386654490408,0.012914386654490408
7,13,-0.012908751041675978,0.012908751041675978
7,48,-0.012842464711346037,0.012842464711346037
29,52,-0.01277680953606973,0.01277680953606973
48,54,-0.012769017934430157,0.012769017934430157
21,27,-0.012742298025525026,0.012742298025525026
5,23,-0.01269910551017516,0.01269910551017516
41,58,0.01268337355141254,0.01268337355141254
1,61,-0.01261967059666747,0.01261967059666747
20,41,-0.012598431504010887,0.012598431504010887
9,36,-0.012551347116063975,0.012551347116063975
3,9,0.01252850507164762,0.01252850507164762
25,63,0.012517762271551542,0.012517762271551542
2,62,-0.012509999379829287,0.012509999379829287
20,40,-0.012473548995416332,0.012473548995416332
41,60,-0.012463655377941437,0.012463655377941437
4,8,-0.012436652201756583,0.012436652201756583
26,43,0.012413332742587407,0.012413332742587407
10,27,-0.012384141084925278,0.012384141084925278
32,58,0.012327149731697,0.012327149731697
34,45,-0.012312173522285011,0.012312173522285011
6,11,0.012295649772460391,0.012295649772460391
6,10,-0.012283702534033141,0.012283702534033141
22,61,-0.012272183853839887,0.012272183853839887
4,30,0.012267258699187097,0.012267258699187097
16,57,0.012202200472592245,0.012202200472592245
55,61,0.012199639840439978,0.012199639840439978
26,36,0.01211970246998474,0.01211970246998474
40,44,-0.01206964618421252,0.01206964618421252
3,17,0.012018087809608165,0.012018087809608165
45,57,0.011969568375892865,0.011969568375892865
14,63,0.011950862473622932,0.011950862473622932
24,29,0.01194747860004998,0.01194747860004998
59,61,0.011918293204219027,0.011918293204219027
19,24,0.011859446777581373,0.011859446777581373
13,30,0.011778035410116208,0.011778035410116208
39,44,-0.011749881281656521,0.011749881281656521
30,55,0.011739125308001312,0.011739125308001312
32,63,0.011681249605302403,0.011681249605302403
5,11,0.011654993966524266,0.011654993966524266
24,46,0.011633371689856127,0.011633371689856127
23,28,0.011631639174558795,0.011631639174558795
27,45,0.011403632643625228,0.011403632643625228
21,38,-0.011368671282003869,0.011368671282003869
9,29,-0.011348171955080606,0.011348171955080606
5,38,0.011318647935925092,0.011318647935925092
46,55,-0.011263397429741502,0.011263397429741502
32,60,-0.011241286040927946,0.011241286040927946
33,59,0.011225587480999145,0.011225587480999145
45,60,-0.011181283569447144,0.011181283569447144
17,27,-0.011122929862166708,0.011122929862166708
8,61,-0.011091037607989794,0.011091037607989794
14,60,-0.01107502648743629,0.01107502648743629
12,29,-0.01104506176637939,0.01104506176637939
15,62,0.01102531375193374,0.01102531375193374
0,32,-0.011017559151618245,0.011017559151618245
56,57,-0.010997848884916207,0.010997848884916207
25,58,0.010982220700775964,0.010982220700775964
27,57,0.010954355325056168,0.010954355325056168
48,58,0.010927926568098654,0.010927926568098654
4,53,0.010903005088880171,0.010903005088880171
0,40,-0.010821124491547204,0.010821124491547204
27,29,0.010732747262611054,0.010732747262611054
50,52,0.010685299013145685,0.010685299013145685
43,47,0.010619859261894021,0.010619859261894021
17,43,0.010540907006964742,0.010540907006964742
3,7,0.010441919615124353,0.010441919615124353
15,21,-0.010411718714460921,0.010411718714460921
11,36,0.010285176492573454,0.010285176492573454
1,14,0.010233098500012841,0.010233098500012841
6,34,0.010197474503214104,0.010197474503214104
6,18,0.0101949165014551,0.0101949165014551
23,48,-0.010194007088793864,0.010194007088793864
37,56,0.010190696208300178,0.010190696208300178
41,52,-0.010180307897081728,0.010180307897081728
11,54,-0.010160147930036424,0.010160147930036424
6,14,0.010154397471451434,0.010154397471451434
38,41,-0.01011913612822187,0.01011913612822187
11,35,-0.0100345973187381,0.0100345973187381
37,38,-0.010002815374591214,0.010002815374591214
18,37,-0.010002760419482927,0.010002760419482927
5,21,-0.010000671097704823,0.010000671097704823
35,41,0.009987788860198236,0.009987788860198236
36,53,-0.009968930415702144,0.009968930415702144
53,57,0.009865612341561294,0.009865612341561294
17,53,-0.009855381625839545,0.009855381625839545
27,50,0.009817070640477404,0.009817070640477404
17,23,0.00980116465719438,0.00980116465719438
20,21,-0.009751638457525875,0.009751638457525875
10,58,0.009747621276133907,0.009747621276133907
23,63,0.009721210694604986,0.009721210694604986
20,27,-0.009694613571561723,0.009694613571561723
24,39,-0.009587619991264888,0.009587619991264888
9,43,-0.009574194560446067,0.009574194560446067
7,62,-0.009530175283273738,0.009530175283273738
13,47,-0.009505943830965733,0.009505943830965733
8,32,0.009495344419691775,0.009495344419691775
33,40,0.009440024230369532,0.009440024230369532
22,38,0.009431506986377606,0.009431506986377606
50,62,-0.009430886065421255,0.009430886065421255
10,45,-0.00943060068556381,0.00943060068556381
0,34,-0.009381793316510218,0.009381793316510218
23,30,-0.009247749686733203,0.009247749686733203
26,32,-0.00921958592287892,0.00921958592287892
7,54,-0.009217472527993402,0.009217472527993402
6,52,0.009192849370115892,0.009192849370115892
35,51,0.009100635285753363,0.009100635285753363
34,57,0.009088745927721511,0.009088745927721511
4,59,-0.009046166016211584,0.009046166016211584
8,60,0.008989041850729415,0.008989041850729415
14,44,0.008974484401403422,0.008974484401403422
5,28,0.008935084172943166,0.008935084172943166
28,35,0.008930621731864282,0.008930621731864282
6,13,0.008855038397603175,0.008855038397603175
7,52,0.008845060053607304,0.008845060053607304
30,32,0.008755183753486455,0.008755183753486455
0,12,0.008749899414382912,0.008749899414382912
36,56,-0.00872886632796596,0.00872886632796596
3,23,-0.008723238049753997,0.008723238049753997
10,11,-0.008711615363210587,0.008711615363210587
26,50,0.008664717366905878,0.008664717366905878
21,26,-0.008645825119539562,0.008645825119539562
34,46,-0.008500802623797593,0.008500802623797593
3,51,-0.00839108370916362,0.00839108370916362
16,44,-0.008374984365581015,0.008374984365581015
48,62,-0.008367328873204483,0.008367328873204483
1,34,0.008236663679530944,0.008236663679530944
41,43,-0.008172159766471598,0.008172159766471598
59,63,-0.00812069556135613,0.00812069556135613
34,42,0.00809480655788345,0.00809480655788345
33,35,0.008058442725368571,0.008058442725368571
47,50,0.008040677341060436,0.008040677341060436
25,40,0.00801144041812264,0.00801144041812264
18,22,-0.007971559497555425,0.007971559497555425
48,56,-0.007962581729195325,0.007962581729195325
6,44,-0.007931186396842831,0.007931186396842831
36,59,0.0078610777395472,0.0078610777395472
15,38,0.007815410132382145,0.007815410132382145
22,24,0.007795743033064351,0.007795743033064351
3,19,-0.007779296988131056,0.007779296988131056
51,61,0.0076616977603311395,0.0076616977603311395
24,36,0.007631021542234419,0.007631021542234419
2,18,0.007630335352928313,0.007630335352928313
42,59,0.007615034653471424,0.007615034653471424
24,45,-0.007562248624393223,0.007562248624393223
6,47,-0.0075314183758500375,0.0075314183758500375
14,31,-0.007484925276207818,0.007484925276207818
40,60,0.0074575323301915835,0.0074575323301915835
6,24,0.007398080080170611,0.007398080080170611
8,39,-0.007291707698203874,0.007291707698203874
4,14,0.0072588703509717314,0.0072588703509717314
46,56,-0.0072542284892637325,0.0072542284892637325
15,36,0.0072532230051646765,0.0072532230051646765
32,36,-0.007219840505664336,0.007219840505664336
12,43,-0.007212838848103048,0.007212838848103048
21,31,-0.007146109200903567,0.007146109200903567
12,53,-0.007095020439462391,0.007095020439462391
26,53,-0.0070601563290363005,0.0070601563290363005
39,41,-0.0070507909143805465,0.0070507909143805465
14,55,-0.0069566887512237064,0.0069566887512237064
19,57,0.006913776511000179,0.006913776511000179
15,34,-0.00687752452450613,0.00687752452450613
11,55,-0.006874683876250326,0.006874683876250326
7,50,-0.006873670810852357,0.006873670810852357
19,31,0.006846884013389548,0.006846884013389548
17,49,-0.00682747705697659,0.00682747705697659
15,41,-0.006771352262186486,0.006771352262186486
41,56,-0.006764369460884107,0.006764369460884107
2,19,0.006763737460370979,0.006763737460370979
4,18,0.0067627122902007755,0.0067627122902007755
47,48,-0.006744686627104164,0.006744686627104164
42,61,0.006643006082569366,0.006643006082569366
8,43,-0.006591722747364494,0.006591722747364494
11,39,0.00657794088268215,0.00657794088268215
9,55,-0.006514400812541436,0.006514400812541436
18,53,0.006511886066643904,0.006511886066643904
21,39,0.0065015349178835415,0.0065015349178835415
31,36,-0.0064163144459137645,0.0064163144459137645
19,22,-0.006372296239728517,0.006372296239728517
10,29,-0.006267148344065055,0.006267148344065055
19,33,0.006183081516588253,0.006183081516588253
9,21,-0.006136521742779224,0.006136521742779224
38,62,-0.006136282699492519,0.006136282699492519
26,48,0.00607018897713715,0.00607018897713715
35,43,0.006066734338996676,0.006066734338996676
1,63,-0.005969532724589967,0.005969532724589967
12,13,0.005901524560896199,0.005901524560896199
34,63,0.005863615097641018,0.005863615097641018
23,36,0.005836725921184283,0.005836725921184283
41,61,-0.00580988056749692,0.00580988056749692
23,61,0.005789979404347944,0.005789979404347944
3,10,-0.005754996327751838,0.005754996327751838
40,52,0.005734588140787162,0.005734588140787162
8,33,0.005719648534285768,0.005719648534285768
4,7,-0.005702930232282067,0.005702930232282067
39,52,0.0056842911197572555,0.0056842911197572555
13,33,0.005613688037541418,0.005613688037541418
20,56,-0.005549812832881571,0.005549812832881571
13,58,-0.00548501855035548,0.00548501855035548
33,58,-0.005458379863485744,0.005458379863485744
54,55,-0.005457963550975739,0.005457963550975739
30,63,-0.005447720741249818,0.005447720741249818
31,62,-0.005439388671702137,0.005439388671702137
23,60,0.005435532383062669,0.005435532383062669
42,62,0.005398933471475539,0.005398933471475539
25,45,-0.005348805667220575,0.005348805667220575
3,42,-0.005312813705831577,0.005312813705831577
12,44,-0.005267481364473083,0.005267481364473083
15,23,0.005267414736599137,0.005267414736599137
29,62,-0.005236012581408975,0.005236012581408975
33,34,-0.005192318766298991,0.005192318766298991
32,62,0.00518916140265278,0.00518916140265278
14,46,0.0051551393686913504,0.0051551393686913504
14,48,0.005150313255121752,0.005150313255121752
